Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	Nitrous oxide N2O	Unit	 Compensation	Nitrogen monoxide NO	Unit	 Compensation	Nitrogen dioxide NO2	Unit	 Compensation	Sulfur dioxide SO2	Unit	 Compensation	Ammonia NH3	Unit	 Compensation	Chlorobenzen C6H5Cl	Unit	 Compensation	Carbon dioxide_ppm	Unit	 Compensation	Carbon monoxide_ppm	Unit	 Compensation	 Status
0	2017-03-03	00:36:04		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.80	ppm	wet	304.80	ppm	wet	  4.40	ppm	wet	  1.79	ppm	wet	388.55	ppm	wet	 45.98	ppm	wet	 -3.00	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:36:25		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.79	ppm	wet	304.75	ppm	wet	  4.38	ppm	wet	  1.83	ppm	wet	387.12	ppm	wet	 45.54	ppm	wet	 -3.00	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:36:46		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.64	ppm	wet	303.40	ppm	wet	  4.96	ppm	wet	  1.23	ppm	wet	385.13	ppm	wet	 45.39	ppm	wet	 -3.08	ppm	wet	  0.08	ppm	wet	OK
0	2017-03-03	00:37:07		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	303.95	ppm	wet	  4.60	ppm	wet	  1.48	ppm	wet	384.34	ppm	wet	 44.54	ppm	wet	 -3.07	ppm	wet	  0.32	ppm	wet	OK
0	2017-03-03	00:37:28		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.84	ppm	wet	304.11	ppm	wet	  4.84	ppm	wet	  0.70	ppm	wet	382.93	ppm	wet	 45.09	ppm	wet	 -3.05	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:37:50		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.83	ppm	wet	305.35	ppm	wet	  4.87	ppm	wet	  0.00	ppm	wet	383.67	ppm	wet	 45.71	ppm	wet	 -2.95	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:38:11		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.93	ppm	wet	304.86	ppm	wet	  4.19	ppm	wet	  0.00	ppm	wet	383.57	ppm	wet	 46.23	ppm	wet	 -2.95	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:38:32		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.89	ppm	wet	305.55	ppm	wet	  4.44	ppm	wet	  0.00	ppm	wet	384.76	ppm	wet	 46.49	ppm	wet	 -2.96	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:38:53		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.81	ppm	wet	305.56	ppm	wet	  3.80	ppm	wet	  0.71	ppm	wet	384.89	ppm	wet	 46.70	ppm	wet	 -3.00	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:39:14		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.57	ppm	wet	304.70	ppm	wet	  4.09	ppm	wet	  0.31	ppm	wet	386.04	ppm	wet	 46.38	ppm	wet	 -3.01	ppm	wet	  0.12	ppm	wet	OK
0	2017-03-03	00:39:35		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.86	ppm	wet	305.72	ppm	wet	  4.26	ppm	wet	  1.31	ppm	wet	384.74	ppm	wet	 46.34	ppm	wet	 -3.02	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:39:56		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	304.46	ppm	wet	  4.16	ppm	wet	  1.70	ppm	wet	384.27	ppm	wet	 45.64	ppm	wet	 -3.10	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:40:18		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.66	ppm	wet	304.14	ppm	wet	  4.29	ppm	wet	  0.75	ppm	wet	382.20	ppm	wet	 46.00	ppm	wet	 -3.13	ppm	wet	  0.12	ppm	wet	OK
0	2017-03-03	00:40:39		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.71	ppm	wet	304.53	ppm	wet	  4.43	ppm	wet	  0.00	ppm	wet	380.62	ppm	wet	 45.71	ppm	wet	 -3.11	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:41:00		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.95	ppm	wet	304.43	ppm	wet	  4.79	ppm	wet	  0.00	ppm	wet	378.68	ppm	wet	 45.25	ppm	wet	 -3.13	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:41:21		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.80	ppm	wet	304.22	ppm	wet	  4.79	ppm	wet	  0.30	ppm	wet	377.98	ppm	wet	 45.27	ppm	wet	 -3.20	ppm	wet	  0.02	ppm	wet	OK
0	2017-03-03	00:41:42		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.89	ppm	wet	303.59	ppm	wet	  4.31	ppm	wet	  0.24	ppm	wet	377.94	ppm	wet	 45.42	ppm	wet	 -3.16	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:42:03		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.94	ppm	wet	304.71	ppm	wet	  4.48	ppm	wet	  1.72	ppm	wet	379.76	ppm	wet	 45.04	ppm	wet	 -3.23	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:42:24		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	305.43	ppm	wet	  4.42	ppm	wet	  0.00	ppm	wet	379.46	ppm	wet	 46.03	ppm	wet	 -3.11	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:42:45		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.95	ppm	wet	303.54	ppm	wet	  4.47	ppm	wet	  0.00	ppm	wet	380.48	ppm	wet	 46.15	ppm	wet	 -3.15	ppm	wet	  0.08	ppm	wet	OK
0	2017-03-03	00:43:06		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.77	ppm	wet	305.18	ppm	wet	  4.13	ppm	wet	  0.74	ppm	wet	382.56	ppm	wet	 46.21	ppm	wet	 -3.12	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:43:27		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.80	ppm	wet	305.96	ppm	wet	  4.51	ppm	wet	  0.47	ppm	wet	382.30	ppm	wet	 46.28	ppm	wet	 -3.20	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:43:49		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.77	ppm	wet	305.70	ppm	wet	  4.89	ppm	wet	  1.72	ppm	wet	381.65	ppm	wet	 45.96	ppm	wet	 -3.19	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:44:10		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.74	ppm	wet	304.03	ppm	wet	  4.81	ppm	wet	  0.77	ppm	wet	380.87	ppm	wet	 45.92	ppm	wet	 -3.23	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:44:31		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.69	ppm	wet	304.28	ppm	wet	  4.31	ppm	wet	  0.08	ppm	wet	379.04	ppm	wet	 45.89	ppm	wet	 -3.28	ppm	wet	  0.02	ppm	wet	OK
0	2017-03-03	00:44:52		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.71	ppm	wet	305.53	ppm	wet	  4.56	ppm	wet	  0.00	ppm	wet	377.42	ppm	wet	 45.74	ppm	wet	 -3.26	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:45:13		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	305.31	ppm	wet	  4.77	ppm	wet	  0.00	ppm	wet	376.56	ppm	wet	 46.34	ppm	wet	 -3.25	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:45:34		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.86	ppm	wet	305.52	ppm	wet	  4.01	ppm	wet	  0.00	ppm	wet	376.22	ppm	wet	 46.06	ppm	wet	 -3.27	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:45:55		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.83	ppm	wet	305.04	ppm	wet	  4.60	ppm	wet	  0.00	ppm	wet	375.87	ppm	wet	 45.46	ppm	wet	 -3.28	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:46:16		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.91	ppm	wet	304.68	ppm	wet	  4.31	ppm	wet	  0.30	ppm	wet	376.79	ppm	wet	 45.74	ppm	wet	 -3.27	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:46:37		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.77	ppm	wet	304.50	ppm	wet	  4.50	ppm	wet	  0.00	ppm	wet	378.24	ppm	wet	 45.78	ppm	wet	 -3.21	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:46:58		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.82	ppm	wet	306.22	ppm	wet	  3.84	ppm	wet	  0.01	ppm	wet	378.21	ppm	wet	 45.72	ppm	wet	 -3.17	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:47:20		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.88	ppm	wet	304.97	ppm	wet	  4.67	ppm	wet	  0.01	ppm	wet	379.80	ppm	wet	 45.31	ppm	wet	 -3.20	ppm	wet	  0.13	ppm	wet	OK
0	2017-03-03	00:47:41		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.86	ppm	wet	306.09	ppm	wet	  4.60	ppm	wet	  0.00	ppm	wet	379.44	ppm	wet	 45.51	ppm	wet	 -3.20	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:48:02		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	305.82	ppm	wet	  4.07	ppm	wet	  0.00	ppm	wet	379.03	ppm	wet	 45.78	ppm	wet	 -3.18	ppm	wet	  0.03	ppm	wet	OK
0	2017-03-03	00:48:23		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	306.88	ppm	wet	  4.82	ppm	wet	  0.20	ppm	wet	378.30	ppm	wet	 45.50	ppm	wet	 -3.20	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:48:44		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	305.59	ppm	wet	  3.98	ppm	wet	  0.00	ppm	wet	376.76	ppm	wet	 44.96	ppm	wet	 -3.18	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:49:05		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.87	ppm	wet	305.68	ppm	wet	  3.87	ppm	wet	  0.00	ppm	wet	375.68	ppm	wet	 45.55	ppm	wet	 -3.25	ppm	wet	  0.14	ppm	wet	OK
0	2017-03-03	00:49:26		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.86	ppm	wet	305.48	ppm	wet	  5.00	ppm	wet	  0.00	ppm	wet	373.78	ppm	wet	 45.08	ppm	wet	 -3.24	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:49:48		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.89	ppm	wet	305.57	ppm	wet	  4.75	ppm	wet	  0.34	ppm	wet	372.75	ppm	wet	 45.43	ppm	wet	 -3.20	ppm	wet	  0.02	ppm	wet	OK
0	2017-03-03	00:50:09		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.80	ppm	wet	306.58	ppm	wet	  4.96	ppm	wet	  0.75	ppm	wet	373.91	ppm	wet	 45.15	ppm	wet	 -3.23	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:50:30		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.70	ppm	wet	306.64	ppm	wet	  4.35	ppm	wet	  1.20	ppm	wet	374.53	ppm	wet	 45.05	ppm	wet	 -3.19	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:50:51		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.70	ppm	wet	307.19	ppm	wet	  4.95	ppm	wet	  1.74	ppm	wet	375.73	ppm	wet	 45.24	ppm	wet	 -3.10	ppm	wet	  0.03	ppm	wet	OK
0	2017-03-03	00:51:12		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.80	ppm	wet	307.08	ppm	wet	  4.35	ppm	wet	  0.17	ppm	wet	377.05	ppm	wet	 46.00	ppm	wet	 -3.07	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:51:33		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.73	ppm	wet	306.39	ppm	wet	  4.53	ppm	wet	  0.69	ppm	wet	377.77	ppm	wet	 45.99	ppm	wet	 -3.02	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:51:54		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.75	ppm	wet	308.34	ppm	wet	  5.06	ppm	wet	  0.00	ppm	wet	378.54	ppm	wet	 45.83	ppm	wet	 -3.03	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:52:15		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.74	ppm	wet	308.06	ppm	wet	  4.04	ppm	wet	  1.20	ppm	wet	378.64	ppm	wet	 46.43	ppm	wet	 -3.04	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:52:36		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.74	ppm	wet	307.73	ppm	wet	  4.88	ppm	wet	  0.07	ppm	wet	378.83	ppm	wet	 46.07	ppm	wet	 -3.00	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:52:58		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.78	ppm	wet	305.71	ppm	wet	  3.99	ppm	wet	  0.81	ppm	wet	377.26	ppm	wet	 45.58	ppm	wet	 -3.06	ppm	wet	  0.03	ppm	wet	OK
0	2017-03-03	00:53:19		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.79	ppm	wet	305.62	ppm	wet	  4.78	ppm	wet	  0.16	ppm	wet	375.45	ppm	wet	 45.23	ppm	wet	 -3.04	ppm	wet	  0.20	ppm	wet	OK
0	2017-03-03	00:53:40		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.86	ppm	wet	306.67	ppm	wet	  4.79	ppm	wet	  1.37	ppm	wet	374.59	ppm	wet	 44.77	ppm	wet	 -3.12	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:54:01		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.85	ppm	wet	306.19	ppm	wet	  5.07	ppm	wet	  0.00	ppm	wet	373.64	ppm	wet	 45.01	ppm	wet	 -2.96	ppm	wet	  0.14	ppm	wet	OK
0	2017-03-03	00:54:22		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.85	ppm	wet	307.17	ppm	wet	  4.33	ppm	wet	  0.50	ppm	wet	373.68	ppm	wet	 45.47	ppm	wet	 -3.01	ppm	wet	  0.28	ppm	wet	OK
0	2017-03-03	00:54:43		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.74	ppm	wet	307.16	ppm	wet	  4.89	ppm	wet	  0.67	ppm	wet	374.29	ppm	wet	 45.37	ppm	wet	 -2.99	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:55:04		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.80	ppm	wet	307.34	ppm	wet	  4.39	ppm	wet	  0.95	ppm	wet	376.90	ppm	wet	 46.20	ppm	wet	 -2.94	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:55:25		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.77	ppm	wet	308.16	ppm	wet	  4.16	ppm	wet	  0.65	ppm	wet	378.18	ppm	wet	 46.06	ppm	wet	 -2.88	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:55:47		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.65	ppm	wet	307.78	ppm	wet	  4.84	ppm	wet	  1.98	ppm	wet	379.38	ppm	wet	 46.12	ppm	wet	 -2.89	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:56:08		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.75	ppm	wet	306.76	ppm	wet	  4.88	ppm	wet	  1.11	ppm	wet	380.05	ppm	wet	 45.59	ppm	wet	 -2.83	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:56:29		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.65	ppm	wet	306.55	ppm	wet	  4.13	ppm	wet	  0.19	ppm	wet	379.25	ppm	wet	 45.79	ppm	wet	 -2.84	ppm	wet	  0.05	ppm	wet	OK
0	2017-03-03	00:56:50		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.83	ppm	wet	307.44	ppm	wet	  4.77	ppm	wet	  0.11	ppm	wet	377.79	ppm	wet	 46.06	ppm	wet	 -2.82	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:57:11		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.81	ppm	wet	305.79	ppm	wet	  4.41	ppm	wet	  0.00	ppm	wet	375.82	ppm	wet	 45.56	ppm	wet	 -2.78	ppm	wet	  0.12	ppm	wet	OK
0	2017-03-03	00:57:32		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.66	ppm	wet	307.91	ppm	wet	  4.05	ppm	wet	  0.54	ppm	wet	374.75	ppm	wet	 45.78	ppm	wet	 -2.92	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:57:53		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.63	ppm	wet	308.35	ppm	wet	  4.68	ppm	wet	  1.17	ppm	wet	373.83	ppm	wet	 45.89	ppm	wet	 -2.86	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:58:14		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.67	ppm	wet	307.19	ppm	wet	  4.84	ppm	wet	  0.33	ppm	wet	375.11	ppm	wet	 46.01	ppm	wet	 -2.84	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:58:36		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.66	ppm	wet	307.75	ppm	wet	  4.11	ppm	wet	  0.00	ppm	wet	375.17	ppm	wet	 45.73	ppm	wet	 -2.79	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:58:57		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.76	ppm	wet	306.09	ppm	wet	  4.37	ppm	wet	  0.21	ppm	wet	375.56	ppm	wet	 45.70	ppm	wet	 -2.78	ppm	wet	  0.13	ppm	wet	OK
0	2017-03-03	00:59:18		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.77	ppm	wet	307.31	ppm	wet	  4.84	ppm	wet	  0.00	ppm	wet	376.68	ppm	wet	 45.67	ppm	wet	 -2.73	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	00:59:39		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.84	ppm	wet	307.61	ppm	wet	  4.58	ppm	wet	  0.19	ppm	wet	377.35	ppm	wet	 45.86	ppm	wet	 -2.64	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:00:00		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.76	ppm	wet	307.40	ppm	wet	  4.89	ppm	wet	  0.00	ppm	wet	379.54	ppm	wet	 45.73	ppm	wet	 -2.68	ppm	wet	  0.12	ppm	wet	OK
0	2017-03-03	01:00:21		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.72	ppm	wet	307.95	ppm	wet	  4.90	ppm	wet	  0.00	ppm	wet	378.90	ppm	wet	 46.02	ppm	wet	 -2.72	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:00:42		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.59	ppm	wet	308.45	ppm	wet	  4.57	ppm	wet	  0.49	ppm	wet	379.45	ppm	wet	 46.34	ppm	wet	 -2.68	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:01:03		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.68	ppm	wet	307.68	ppm	wet	  4.20	ppm	wet	  0.00	ppm	wet	378.41	ppm	wet	 46.81	ppm	wet	 -2.74	ppm	wet	  0.05	ppm	wet	OK
0	2017-03-03	01:01:24		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.72	ppm	wet	307.06	ppm	wet	  4.64	ppm	wet	  0.00	ppm	wet	378.47	ppm	wet	 46.30	ppm	wet	 -2.73	ppm	wet	  0.09	ppm	wet	OK
0	2017-03-03	01:01:46		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.85	ppm	wet	307.91	ppm	wet	  5.06	ppm	wet	  0.00	ppm	wet	376.67	ppm	wet	 45.84	ppm	wet	 -2.73	ppm	wet	  0.18	ppm	wet	OK
0	2017-03-03	01:02:07		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.69	ppm	wet	307.92	ppm	wet	  4.47	ppm	wet	  2.09	ppm	wet	375.72	ppm	wet	 45.81	ppm	wet	 -2.90	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:02:28		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.61	ppm	wet	307.03	ppm	wet	  4.61	ppm	wet	  0.84	ppm	wet	374.82	ppm	wet	 45.78	ppm	wet	 -2.76	ppm	wet	  0.21	ppm	wet	OK
0	2017-03-03	01:02:49		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.71	ppm	wet	306.22	ppm	wet	  4.94	ppm	wet	  0.49	ppm	wet	375.41	ppm	wet	 45.99	ppm	wet	 -2.72	ppm	wet	  0.24	ppm	wet	OK
0	2017-03-03	01:03:10		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.78	ppm	wet	306.68	ppm	wet	  3.41	ppm	wet	  0.81	ppm	wet	376.43	ppm	wet	 45.90	ppm	wet	 -2.74	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:03:31		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.67	ppm	wet	305.64	ppm	wet	  4.55	ppm	wet	  0.00	ppm	wet	378.06	ppm	wet	 45.95	ppm	wet	 -2.70	ppm	wet	  0.02	ppm	wet	OK
0	2017-03-03	01:03:52		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.70	ppm	wet	303.93	ppm	wet	  4.98	ppm	wet	  1.14	ppm	wet	379.87	ppm	wet	 46.68	ppm	wet	 -2.68	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:04:14		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.78	ppm	wet	302.65	ppm	wet	  4.60	ppm	wet	  1.31	ppm	wet	380.48	ppm	wet	 46.90	ppm	wet	 -2.56	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:04:35		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.65	ppm	wet	299.14	ppm	wet	  4.76	ppm	wet	  1.41	ppm	wet	381.14	ppm	wet	 46.96	ppm	wet	 -2.52	ppm	wet	  0.01	ppm	wet	OK
0	2017-03-03	01:04:56		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.66	ppm	wet	294.38	ppm	wet	  4.88	ppm	wet	  1.49	ppm	wet	381.05	ppm	wet	 46.82	ppm	wet	 -2.45	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:05:17		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.71	ppm	wet	288.14	ppm	wet	  4.25	ppm	wet	  1.51	ppm	wet	379.30	ppm	wet	 46.89	ppm	wet	 -2.36	ppm	wet	  0.20	ppm	wet	OK
0	2017-03-03	01:05:38		SN081370_20160606.LIB	  0.05	vol-%	wet	  0.82	ppm	wet	283.13	ppm	wet	  3.38	ppm	wet	  0.85	ppm	wet	377.89	ppm	wet	 46.35	ppm	wet	 -2.23	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:05:59		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.73	ppm	wet	274.52	ppm	wet	  4.07	ppm	wet	  0.00	ppm	wet	375.88	ppm	wet	 45.82	ppm	wet	 -2.05	ppm	wet	  0.13	ppm	wet	OK
0	2017-03-03	01:06:20		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.82	ppm	wet	268.08	ppm	wet	  4.05	ppm	wet	  0.17	ppm	wet	374.85	ppm	wet	 45.69	ppm	wet	 -1.91	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:06:41		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.85	ppm	wet	258.65	ppm	wet	  3.90	ppm	wet	  0.01	ppm	wet	374.66	ppm	wet	 45.16	ppm	wet	 -1.59	ppm	wet	  0.15	ppm	wet	OK
0	2017-03-03	01:07:02		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.82	ppm	wet	249.66	ppm	wet	  3.32	ppm	wet	  0.00	ppm	wet	374.92	ppm	wet	 45.91	ppm	wet	 -1.34	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:07:23		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.78	ppm	wet	240.88	ppm	wet	  3.95	ppm	wet	  0.00	ppm	wet	375.84	ppm	wet	 45.81	ppm	wet	 -1.07	ppm	wet	  0.16	ppm	wet	OK
0	2017-03-03	01:07:44		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.73	ppm	wet	233.53	ppm	wet	  3.59	ppm	wet	  0.49	ppm	wet	375.52	ppm	wet	 46.08	ppm	wet	 -0.79	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:08:06		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.81	ppm	wet	224.08	ppm	wet	  2.52	ppm	wet	  0.00	ppm	wet	374.46	ppm	wet	 45.89	ppm	wet	 -0.47	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:08:27		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.70	ppm	wet	213.79	ppm	wet	  3.36	ppm	wet	  1.43	ppm	wet	373.90	ppm	wet	 46.67	ppm	wet	 -0.21	ppm	wet	  0.00	ppm	wet	OK
0	2017-03-03	01:08:48		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.84	ppm	wet	204.57	ppm	wet	  2.90	ppm	wet	  0.20	ppm	wet	373.40	ppm	wet	 46.58	ppm	wet	  0.10	ppm	wet	  0.27	ppm	wet	OK
0	2017-03-03	01:09:09		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.79	ppm	wet	197.05	ppm	wet	  1.99	ppm	wet	  1.36	ppm	wet	370.22	ppm	wet	 46.36	ppm	wet	  0.34	ppm	wet	  0.21	ppm	wet	OK
0	2017-03-03	01:09:30		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.87	ppm	wet	188.24	ppm	wet	  2.81	ppm	wet	  1.05	ppm	wet	366.97	ppm	wet	 45.90	ppm	wet	  0.63	ppm	wet	  0.07	ppm	wet	OK
0	2017-03-03	01:09:51		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	180.42	ppm	wet	  3.28	ppm	wet	  1.19	ppm	wet	363.34	ppm	wet	 45.84	ppm	wet	  0.82	ppm	wet	  0.10	ppm	wet	OK
0	2017-03-03	01:10:12		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.97	ppm	wet	173.81	ppm	wet	  2.58	ppm	wet	  1.22	ppm	wet	360.58	ppm	wet	 45.64	ppm	wet	  1.06	ppm	wet	  0.17	ppm	wet	OK
0	2017-03-03	01:10:33		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.84	ppm	wet	167.40	ppm	wet	  2.28	ppm	wet	  1.73	ppm	wet	355.88	ppm	wet	 46.42	ppm	wet	  1.25	ppm	wet	  0.20	ppm	wet	OK
