Spectrum	Date	Time	H2O% 191C	CO ppm 191C (1of2)	CO% 191C (2of2)	CO2% 191C	Temp (C)	Pressure (Atm)	H2O% 191C resid	CO ppm 191C (1of2) resid	CO% 191C (2of2) resid	CO2% 191C resid	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	12/19/2016	16:59:58.683	0.047621	9027.293130	1.035773	0.464258	190.173080	1.009339	0.033427	141.762244	0.013115	0.893018	2.107845	7.153767	86.823532	4.862745	-5.019608	1.000000	1126.593140	0.003225	1374.512207	0.738019
N/A	12/19/2016	17:00:18.273	0.049569	9045.040825	1.034220	0.463288	190.215927	1.009373	0.032850	141.282390	0.013184	0.895747	2.106071	7.153605	86.117645	4.941176	-5.019608	1.000000	1126.594116	0.003277	1978.442993	0.738120
N/A	12/19/2016	17:00:37.897	0.045922	8994.999839	1.031487	0.483829	190.146301	1.009373	0.032284	142.839510	0.013014	0.894159	2.101322	7.151474	86.823532	4.862745	-5.019608	1.000000	1126.470337	0.003301	1906.855103	0.737760
N/A	12/19/2016	17:00:57.521	0.058450	8974.160673	1.032837	0.482219	190.151657	1.009339	0.032458	141.150451	0.012704	0.892932	2.102462	7.152288	86.117645	4.941176	-5.019608	1.000000	1126.591064	0.003226	1478.158936	0.737798
N/A	12/19/2016	17:01:17.170	0.042813	8941.790665	1.032588	0.472443	190.162369	1.009288	0.031556	142.749708	0.013194	0.890464	2.100313	7.150972	86.823532	4.941176	-5.019608	1.000000	1126.597046	0.003270	1792.166626	0.737312
N/A	12/19/2016	17:01:36.768	0.051499	8953.702621	1.030721	0.476208	190.183792	1.009390	0.032918	141.049146	0.012769	0.889460	2.102876	7.152510	87.529411	4.823529	-5.019608	1.000000	1126.647949	0.003309	1755.462402	0.738107
N/A	12/19/2016	17:01:56.426	0.057737	8975.162536	1.031604	0.461349	190.199860	1.009339	0.030720	143.969212	0.012872	0.886991	2.102052	7.151894	86.823532	4.862745	-5.019608	1.000000	1126.576782	0.003192	2138.041260	0.737757
N/A	12/19/2016	17:02:16.016	0.047003	9000.468134	1.031996	0.474825	190.274826	1.009373	0.032007	144.113466	0.012750	0.887720	2.102875	7.152256	86.117645	4.980392	-5.019608	1.000000	1126.525146	0.003167	1906.474609	0.737122
N/A	12/19/2016	17:02:35.673	0.053816	8978.347796	1.032342	0.460149	190.199860	1.009339	0.030846	143.563239	0.012864	0.885016	2.102628	7.152235	86.823532	4.862745	-5.019608	1.000000	1126.672119	0.003322	1471.809570	0.737533
N/A	12/19/2016	17:02:55.263	0.054411	9021.286688	1.037389	0.473092	190.221283	1.009390	0.032847	142.004897	0.013028	0.884450	2.104755	7.153105	86.823532	4.901961	-5.019608	1.000000	1126.561890	0.003175	2024.267578	0.738095
N/A	12/19/2016	17:03:14.890	0.053815	9025.993059	1.035597	0.464712	190.237350	1.009356	0.031712	142.744301	0.012966	0.882023	2.105084	7.152761	86.823532	4.901961	-5.019608	1.000000	1126.519653	0.003152	1483.822266	0.737578
N/A	12/19/2016	17:03:34.641	0.053285	9017.156753	1.032009	0.473794	190.253418	1.009440	0.031301	143.430303	0.012875	0.880784	2.102345	7.151703	86.117645	4.980392	-5.019608	1.000000	1126.554687	0.003266	1878.241333	0.737717
N/A	12/19/2016	17:03:54.134	0.057491	8978.707258	1.033917	0.460511	190.306961	1.009457	0.032100	141.885129	0.012893	0.882695	2.099567	7.150066	86.823532	4.823529	-5.019608	1.000000	1126.645752	0.003270	1867.111328	0.736888
N/A	12/19/2016	17:04:13.791	0.059176	9010.952822	1.034994	0.457792	190.269470	1.009390	0.030968	143.358862	0.012820	0.881093	2.102007	7.152107	86.823532	4.862745	-5.019608	1.000000	1126.643066	0.003354	1721.226807	0.737075
N/A	12/19/2016	17:04:33.381	0.056067	9015.496433	1.037850	0.440949	190.312317	1.009390	0.032000	143.003832	0.013077	0.876930	2.105250	7.153625	86.823532	4.901961	-5.019608	1.000000	1126.514771	0.003169	2302.865234	0.737573
N/A	12/19/2016	17:04:53.006	0.057258	8988.131134	1.031743	0.455986	190.242706	1.009474	0.031344	143.069054	0.012790	0.877284	2.102586	7.153004	86.117645	4.941176	-5.019608	1.000000	1126.567505	0.003323	2412.602295	0.737529
N/A	12/19/2016	17:05:12.662	0.049701	8977.990669	1.031454	0.456174	190.226639	1.009440	0.032413	142.489175	0.012947	0.876243	2.099422	7.151352	86.823532	4.862745	-5.019608	1.000000	1126.596924	0.003242	1670.595825	0.737132
N/A	12/19/2016	17:05:32.286	0.053916	8998.564457	1.031018	0.462447	190.237350	1.009440	0.033735	143.631859	0.012705	0.874456	2.101640	7.152721	86.823532	4.862745	-5.019608	1.000000	1126.557739	0.003275	1845.435181	0.737597
N/A	12/19/2016	17:05:51.876	0.060661	9018.525745	1.032559	0.463220	190.253418	1.009440	0.031701	144.306407	0.012937	0.874324	2.101784	7.152498	87.529411	4.784314	-5.019608	1.000000	1126.598877	0.003333	1820.189453	0.737329
N/A	12/19/2016	17:06:11.500	0.056787	9020.348324	1.035057	0.451972	190.221283	1.009407	0.032836	145.474491	0.012745	0.872312	2.102729	7.153254	87.529411	4.784314	-5.019608	1.000000	1126.614746	0.003299	1165.811646	0.737374
N/A	12/19/2016	17:06:31.131	0.043215	8980.877589	1.031634	0.453320	190.242706	1.009457	0.030578	143.592509	0.012853	0.870189	2.100796	7.152468	86.117645	4.901961	-5.019608	1.000000	1126.632080	0.003178	1259.190430	0.737226
N/A	12/19/2016	17:06:50.747	0.054312	9053.946588	1.042330	0.468768	190.248062	1.009457	0.031200	142.685034	0.013070	0.868801	2.105836	7.154633	86.823532	4.901961	-5.019608	1.000000	1126.573608	0.003219	1175.481201	0.738140
N/A	12/19/2016	17:07:10.402	0.058460	9014.120912	1.036339	0.453421	190.210571	1.009474	0.031693	142.906597	0.012954	0.866974	2.103519	7.153368	86.823532	4.941176	-5.019608	1.000000	1126.612427	0.003209	1182.583374	0.737599
N/A	12/19/2016	17:07:29.995	0.055786	9002.347615	1.031873	0.463903	190.226639	1.009491	0.031216	142.883261	0.012894	0.867112	2.099658	7.151665	87.529411	4.784314	-5.019608	1.000000	1126.467896	0.003240	1444.043213	0.737169
N/A	12/19/2016	17:07:49.626	0.047620	9030.640846	1.038623	0.464528	190.215927	1.009407	0.030748	144.722619	0.013073	0.865938	2.104140	7.153233	86.823532	4.901961	-5.019608	1.000000	1126.555420	0.003239	2440.395996	0.737122
N/A	12/19/2016	17:08:09.249	0.055267	8974.452251	1.033848	0.466406	190.210571	1.009491	0.031694	143.414249	0.012854	0.865193	2.099928	7.152096	86.117645	4.941176	-5.019608	1.000000	1126.610840	0.003267	1883.760620	0.736951
N/A	12/19/2016	17:08:28.865	0.053188	9030.719275	1.034000	0.458348	190.146301	1.009457	0.031443	143.192641	0.012910	0.864736	2.103523	7.153603	87.529411	4.823529	-5.019608	1.000000	1126.614746	0.003221	1378.314087	0.737236
N/A	12/19/2016	17:08:48.488	0.058916	9071.056789	1.043402	0.454629	190.189148	1.009542	0.031137	143.395234	0.013319	0.861476	2.107635	7.155552	86.823532	4.862745	-5.019608	1.000000	1126.544067	0.003269	1346.567993	0.738102
N/A	12/19/2016	17:09:08.210	0.051358	9055.820290	1.043313	0.440924	190.226639	1.009508	0.031421	141.728022	0.013217	0.862636	2.106987	7.155293	86.823532	4.862745	-5.019608	1.000000	1126.505493	0.003249	1855.809570	0.737541
N/A	12/19/2016	17:09:27.735	0.054439	9023.419499	1.040860	0.464835	190.312317	1.009626	0.031284	142.119455	0.013096	0.859561	2.105981	7.154510	86.823532	4.941176	-5.019608	1.000000	1126.586304	0.003148	1912.460327	0.737948
N/A	12/19/2016	17:09:47.386	0.050895	8989.154811	1.033672	0.464906	190.221283	1.009525	0.029383	144.163773	0.012716	0.858630	2.100744	7.152887	86.823532	4.901961	-5.019608	1.000000	1126.561768	0.003272	1772.196655	0.737780
N/A	12/19/2016	17:10:06.983	0.050956	8995.978875	1.034363	0.450725	190.269470	1.009576	0.031830	144.891655	0.012795	0.856066	2.102844	7.153278	86.823532	4.823529	-5.019608	1.000000	1126.499268	0.003331	1479.481812	0.737254
N/A	12/19/2016	17:10:26.615	0.045176	9068.438218	1.042555	0.456166	190.221283	1.009474	0.030752	145.221216	0.012972	0.855931	2.105427	7.154808	87.529411	4.862745	-5.019608	1.000000	1126.562012	0.003187	1402.885620	0.737843
N/A	12/19/2016	17:10:46.230	0.056670	9006.094365	1.037243	0.451160	190.258759	1.009491	0.032165	141.485306	0.012760	0.854820	2.103746	7.154234	86.823532	4.823529	-5.019608	1.000000	1126.644165	0.003341	1507.996338	0.737908
N/A	12/19/2016	17:11:05.853	0.052968	9012.308034	1.035785	0.440877	190.231995	1.009593	0.031382	144.443615	0.012794	0.851046	2.103353	7.153944	86.117645	4.941176	-5.019608	1.000000	1126.612061	0.003201	1255.961060	0.737267
N/A	12/19/2016	17:11:25.476	0.056006	8997.880791	1.036351	0.450426	190.231995	1.009474	0.032585	142.739062	0.013073	0.851125	2.102810	7.153103	86.117645	4.941176	-5.019608	1.000000	1126.582642	0.003304	1208.282837	0.737639
N/A	12/19/2016	17:11:45.125	0.055579	9029.162124	1.038277	0.452921	190.221283	1.009593	0.032059	142.369742	0.012958	0.852784	2.105298	7.154404	86.823532	4.862745	-5.019608	1.000000	1126.589478	0.003309	1752.061890	0.737315
N/A	12/19/2016	17:12:05.101	0.055231	9029.324130	1.037671	0.445974	190.280182	1.009593	0.030892	144.759662	0.013116	0.850534	2.111020	7.156115	86.823532	4.862745	-5.019608	1.000000	1126.664307	0.003353	1875.893555	0.737904
N/A	12/19/2016	17:12:24.409	0.052051	9073.837784	1.041218	0.435390	190.201462	1.009608	0.033005	143.652286	0.013157	0.849116	2.106477	7.155239	86.823532	4.823529	-5.019608	1.000000	1126.595459	0.003278	1455.929810	0.737716
N/A	12/19/2016	17:12:44.042	0.053881	9007.514172	1.035809	0.451894	190.194504	1.009576	0.032103	143.046526	0.012817	0.848396	2.102279	7.152996	86.823532	4.862745	-5.019608	1.000000	1126.549927	0.003383	2054.741943	0.737139
N/A	12/19/2016	17:13:03.725	0.054362	8988.132271	1.034193	0.448712	190.205215	1.009559	0.031054	141.815265	0.012698	0.847664	2.102150	7.152527	87.529411	4.784314	-5.019608	1.000000	1126.597656	0.003217	1424.645508	0.737116
N/A	12/19/2016	17:13:23.244	0.052744	9051.433572	1.038228	0.438357	190.248947	1.009611	0.030965	143.300049	0.012950	0.846178	2.105998	7.154619	86.823532	4.941176	-5.019608	1.000000	1126.532104	0.003256	1409.712402	0.737662
N/A	12/19/2016	17:13:42.868	0.052089	8996.424485	1.037675	0.445213	190.226639	1.009609	0.032254	143.868221	0.012997	0.848684	2.104166	7.153662	86.117645	4.941176	-5.019608	1.000000	1126.573730	0.003286	1583.630005	0.737065
N/A	12/19/2016	17:14:02.491	0.051384	8973.189005	1.032681	0.451103	190.226639	1.009525	0.030827	143.536172	0.012758	0.845442	2.099844	7.152639	86.823532	4.862745	-5.019608	1.000000	1126.609863	0.003158	1697.758057	0.737505
N/A	12/19/2016	17:14:22.114	0.052905	9049.097731	1.040770	0.439757	190.248062	1.009609	0.032444	143.979597	0.012848	0.845363	2.106411	7.155321	86.823532	4.823529	-5.019608	1.000000	1126.670776	0.003229	1391.467041	0.737242
N/A	12/19/2016	17:14:41.782	0.047493	9076.418441	1.043060	0.439797	190.318481	1.009527	0.032090	143.162059	0.013144	0.844345	2.106658	7.154642	87.529411	4.823529	-5.019608	1.000000	1126.741943	0.003286	1843.191528	0.737528
N/A	12/19/2016	17:15:01.361	0.059567	9061.648464	1.038608	0.452442	190.274826	1.009542	0.030916	142.745479	0.013023	0.843007	2.103820	7.154572	86.823532	4.823529	-5.019608	1.000000	1126.502441	0.003216	1649.369995	0.737489
N/A	12/19/2016	17:15:20.986	0.053540	9025.150964	1.041500	0.441547	190.220688	1.009558	0.032050	141.903107	0.013039	0.841751	2.104868	7.154562	86.823532	4.901961	-5.019608	1.000000	1126.623047	0.003200	1656.805298	0.737184
N/A	12/19/2016	17:15:40.654	0.049548	9018.005341	1.034830	0.453456	190.199860	1.009525	0.032447	144.085383	0.012890	0.841643	2.102434	7.153769	86.823532	4.862745	-5.019608	1.000000	1126.705933	0.003158	1811.580444	0.737208
N/A	12/19/2016	17:16:00.277	0.053116	9078.590025	1.043264	0.435844	190.237076	1.009624	0.030361	143.863236	0.013079	0.842444	2.105822	7.154985	87.529411	4.862745	-5.019608	1.000000	1126.607666	0.003222	1638.352539	0.737768
N/A	12/19/2016	17:16:19.857	0.050885	8994.238292	1.037646	0.434918	190.264114	1.009609	0.031173	143.643542	0.012925	0.840701	2.104359	7.154507	86.823532	4.862745	-5.019608	1.000000	1126.582397	0.003275	1384.800293	0.737985
N/A	12/19/2016	17:16:39.524	0.047965	8941.023991	1.034049	0.459431	190.231995	1.009542	0.032419	141.709816	0.012898	0.841393	2.099477	7.152847	87.529411	4.862745	-5.019608	1.000000	1126.666260	0.003325	1270.016479	0.736589
N/A	12/19/2016	17:16:59.103	0.050987	8998.527012	1.033895	0.451336	190.189148	1.009643	0.031992	142.739139	0.012789	0.840452	2.099840	7.153004	86.823532	4.862745	-5.019608	1.000000	1126.578491	0.003413	1687.241577	0.737041
N/A	12/19/2016	17:17:18.727	0.045774	8958.364250	1.034076	0.445210	190.199860	1.009643	0.031165	142.259235	0.012892	0.839732	2.099360	7.152765	86.823532	4.862745	-5.019608	1.000000	1126.719727	0.003270	1709.332153	0.737050
N/A	12/19/2016	17:17:38.351	0.048131	9042.773044	1.044461	0.454901	190.242706	1.009559	0.031847	144.244565	0.013036	0.842331	2.105015	7.155283	86.117645	4.941176	-5.019608	1.000000	1126.549316	0.003158	1498.425171	0.737398
N/A	12/19/2016	17:17:57.974	0.054792	9063.983000	1.041454	0.440774	190.226639	1.009626	0.030719	143.438020	0.012894	0.838653	2.105505	7.154882	86.823532	4.862745	-5.019608	1.000000	1126.665894	0.003272	1463.257324	0.737163
N/A	12/19/2016	17:18:17.598	0.046135	9023.087227	1.033220	0.436917	190.258759	1.009576	0.033112	146.350623	0.012785	0.838778	2.100683	7.152613	87.529411	4.784314	-5.019608	1.000000	1126.538330	0.003342	2028.406128	0.736660
N/A	12/19/2016	17:18:37.583	0.046771	9013.612289	1.034307	0.440798	190.299820	1.009576	0.031833	143.937387	0.012735	0.837611	2.101064	7.152990	86.823532	4.862745	-5.019608	1.000000	1126.658081	0.003207	1949.457275	0.736778
N/A	12/19/2016	17:18:56.845	0.044079	9019.186047	1.041199	0.452072	190.221817	1.009527	0.032562	141.194278	0.012959	0.839730	2.105085	7.154993	86.117645	4.941176	-5.019608	1.000000	1126.537476	0.003286	1546.189819	0.737231
N/A	12/19/2016	17:19:16.514	0.054545	9097.737103	1.041005	0.449398	190.198074	1.009522	0.032201	143.022558	0.013096	0.838020	2.109523	7.156908	86.823532	4.862745	-5.019608	1.000000	1126.594238	0.003229	1878.130249	0.737968
N/A	12/19/2016	17:19:36.092	0.050266	9062.440659	1.044281	0.437016	190.231995	1.009511	0.033062	141.588091	0.013055	0.838047	2.105862	7.155336	87.529411	4.784314	-5.019608	1.000000	1126.805542	0.003262	1579.652100	0.737092
N/A	12/19/2016	17:19:55.716	0.046070	9064.002629	1.040672	0.440207	190.198074	1.009576	0.032716	143.429992	0.013023	0.837567	2.104987	7.155087	87.529411	4.784314	-5.019608	1.000000	1126.543335	0.003232	1253.656006	0.737567
N/A	12/19/2016	17:20:15.340	0.050912	9071.442499	1.044256	0.446281	190.242706	1.009609	0.033273	144.504384	0.013151	0.839279	2.105034	7.155458	86.117645	4.941176	-5.019608	1.000000	1126.602295	0.003261	1612.944580	0.737241
N/A	12/19/2016	17:20:34.963	0.053487	9066.615675	1.042475	0.436721	190.285538	1.009593	0.032275	141.200140	0.013017	0.835713	2.105585	7.155560	86.117645	4.901961	-5.019608	1.000000	1126.616211	0.003315	1657.178711	0.737761
N/A	12/19/2016	17:20:54.587	0.049655	9057.343918	1.041848	0.430835	190.231995	1.009593	0.032600	142.668617	0.013030	0.839288	2.106670	7.156757	86.117645	4.941176	-5.019608	1.000000	1126.632080	0.003400	1825.583740	0.737823
N/A	12/19/2016	17:21:14.211	0.050069	9058.611489	1.045765	0.441675	190.210571	1.009559	0.032884	142.868018	0.013169	0.836631	2.108810	7.157534	86.117645	4.941176	-5.019608	1.000000	1126.586304	0.003150	1688.324829	0.737600
N/A	12/19/2016	17:21:33.834	0.040914	9077.785002	1.042133	0.441000	190.226639	1.009559	0.031989	144.741483	0.013049	0.836615	2.105167	7.156269	86.117645	4.941176	-5.019608	1.000000	1126.605835	0.003331	1589.829590	0.737566
N/A	12/19/2016	17:21:53.458	0.047161	9075.332629	1.041939	0.449128	190.237350	1.009576	0.033302	143.077197	0.012985	0.838674	2.110561	7.158558	86.117645	4.941176	-5.019608	1.000000	1126.594604	0.003331	1844.413330	0.737826
N/A	12/19/2016	17:22:13.080	0.048503	9028.936623	1.038333	0.457687	190.210571	1.009626	0.032621	143.606924	0.012870	0.837410	2.113379	7.158957	86.823532	4.901961	-5.019608	1.000000	1126.676758	0.003382	2373.658447	0.737960
N/A	12/19/2016	17:22:32.704	0.051174	9088.328468	1.040578	0.435735	190.210571	1.009677	0.032039	143.881433	0.012783	0.834535	2.105016	7.156122	86.823532	4.862745	-5.019608	1.000000	1126.546387	0.003258	1634.404053	0.737634
N/A	12/19/2016	17:22:52.328	0.045408	9079.131683	1.044728	0.436548	190.248062	1.009609	0.034110	143.571799	0.013084	0.834288	2.108902	7.157825	86.117645	4.941176	-5.019608	1.000000	1126.570557	0.003357	1011.982117	0.737900
N/A	12/19/2016	17:23:12.303	0.057413	9015.963793	1.040123	0.442883	190.272690	1.009592	0.034204	142.007775	0.012837	0.835551	2.105002	7.155785	86.823532	4.862745	-5.019608	1.000000	1126.558838	0.003336	1092.051514	0.737853
N/A	12/19/2016	17:23:31.575	0.039625	9009.598910	1.033708	0.439797	190.237350	1.009609	0.032527	144.482621	0.012573	0.835773	2.101633	7.154156	86.823532	4.941176	-5.019608	1.000000	1126.535034	0.003205	1486.612183	0.737172
N/A	12/19/2016	17:23:51.199	0.049533	9051.151602	1.041099	0.444180	190.215927	1.009609	0.032892	142.175604	0.012768	0.833108	2.105087	7.156242	86.823532	4.901961	-5.019608	1.000000	1126.609863	0.003352	1704.373169	0.737541
N/A	12/19/2016	17:24:10.822	0.048625	9065.043965	1.043665	0.445923	190.199860	1.009626	0.033554	144.679517	0.013077	0.835554	2.105054	7.156021	87.529411	4.862745	-5.019608	1.000000	1126.614258	0.003374	1335.392456	0.737063
N/A	12/19/2016	17:24:30.446	0.039421	9049.543682	1.042753	0.446402	190.167725	1.009609	0.032663	143.321853	0.012986	0.834862	2.105656	7.156603	86.117645	4.941176	-5.019608	1.000000	1126.689453	0.003171	1415.213745	0.737777
N/A	12/19/2016	17:24:50.114	0.042352	9074.112517	1.041200	0.452419	190.205215	1.009626	0.031871	143.267039	0.012922	0.834320	2.104812	7.156063	87.529411	4.862745	-5.019608	1.000000	1126.593750	0.003328	2185.682129	0.737497
N/A	12/19/2016	17:25:09.693	0.047264	9086.670532	1.042180	0.436274	190.189148	1.009593	0.033990	143.339664	0.012945	0.835679	2.105788	7.156532	86.117645	4.941176	-5.019608	1.000000	1126.511841	0.003271	2413.487549	0.737512
N/A	12/19/2016	17:25:29.316	0.044346	9051.817934	1.033396	0.431127	190.199860	1.009576	0.033127	143.431587	0.012564	0.835486	2.101202	7.154177	86.117645	4.941176	-5.019608	1.000000	1126.661621	0.003191	1802.381470	0.736808
N/A	12/19/2016	17:25:48.918	0.045822	8990.915664	1.036473	0.445871	190.210571	1.009626	0.034232	142.357506	0.012925	0.835633	2.098266	7.153238	86.823532	4.823529	-5.019608	1.000000	1126.608521	0.003376	1549.837280	0.736622
N/A	12/19/2016	17:26:08.544	0.050298	8993.608272	1.036286	0.452922	190.210571	1.009660	0.032307	143.567074	0.012702	0.834709	2.102043	7.154215	87.529411	4.784314	-5.019608	1.000000	1126.729370	0.003241	1172.389160	0.736957
N/A	12/19/2016	17:26:28.188	0.050054	9055.569768	1.038535	0.436953	190.237350	1.009609	0.033585	143.153966	0.012820	0.834571	2.102847	7.154705	86.117645	4.941176	-5.019608	1.000000	1126.533081	0.003207	1198.272217	0.737153
N/A	12/19/2016	17:26:47.847	0.039552	9037.335450	1.038783	0.437752	190.199860	1.009576	0.034311	143.949445	0.012884	0.834969	2.103685	7.155426	87.529411	4.862745	-5.019608	1.000000	1126.568726	0.003266	1668.301270	0.737577
N/A	12/19/2016	17:27:07.412	0.037543	9055.947077	1.038242	0.438826	190.215927	1.009677	0.033735	145.511144	0.012865	0.835903	2.103810	7.155561	86.823532	4.901961	-5.019608	1.000000	1126.584229	0.003300	2307.990723	0.737391
N/A	12/19/2016	17:27:27.058	0.046898	9097.533413	1.045971	0.441748	190.221283	1.009593	0.034207	142.796880	0.013357	0.833334	2.106129	7.156231	86.823532	4.941176	-5.019608	1.000000	1126.594482	0.003277	1719.084473	0.736965
N/A	12/19/2016	17:27:46.674	0.049832	9033.670233	1.038454	0.438482	190.215927	1.009593	0.034902	142.973589	0.012775	0.832026	2.104172	7.155262	86.117645	4.941176	-5.019608	1.000000	1126.605103	0.003242	1287.686279	0.738138
N/A	12/19/2016	17:28:06.666	0.053585	9044.123391	1.039517	0.436808	190.198074	1.009593	0.033605	145.568522	0.012691	0.836006	2.102851	7.154545	86.823532	4.862745	-5.019608	1.000000	1126.596313	0.003395	1519.271729	0.737012
N/A	12/19/2016	17:28:25.928	0.044610	9041.683615	1.036133	0.451168	190.186203	1.009576	0.032326	143.571494	0.012517	0.835414	2.102119	7.155069	87.529411	4.862745	-5.019608	1.000000	1126.612183	0.003180	2109.218506	0.737267
N/A	12/19/2016	17:28:45.598	0.038896	9005.218660	1.036788	0.449473	190.192413	1.009701	0.034386	144.042592	0.012788	0.833342	2.107424	7.156981	86.823532	4.862745	-5.019608	1.000000	1126.521851	0.003271	1499.302856	0.737209
N/A	12/19/2016	17:29:05.176	0.046872	9089.202684	1.042234	0.449506	190.206558	1.009640	0.033138	144.409241	0.013064	0.835036	2.109618	7.157539	87.529411	4.784314	-5.019608	1.000000	1126.539185	0.003438	2281.091553	0.737691
N/A	12/19/2016	17:29:24.799	0.044098	9048.583412	1.041295	0.442562	190.248062	1.009593	0.035651	145.629598	0.013094	0.834179	2.108410	7.157642	86.823532	4.862745	-5.019608	1.000000	1126.617065	0.003393	1947.274048	0.737580
N/A	12/19/2016	17:29:44.423	0.041048	9043.434901	1.036991	0.446530	190.242706	1.009593	0.033373	143.020175	0.012721	0.835340	2.108797	7.157295	86.117645	4.941176	-5.019608	1.000000	1126.706543	0.003271	1605.552490	0.737918
N/A	12/19/2016	17:30:04.091	0.045983	9040.048449	1.042481	0.436935	190.248947	1.009558	0.034507	143.363619	0.012905	0.835206	2.107254	7.157419	87.529411	4.862745	-5.019608	1.000000	1126.474731	0.003174	1479.236084	0.737702
N/A	12/19/2016	17:30:23.670	0.043815	9083.846945	1.040883	0.432974	190.205215	1.009677	0.034100	143.912571	0.013086	0.832917	2.107497	7.157022	86.823532	4.823529	-5.019608	1.000000	1126.574219	0.003397	1361.653687	0.737744
N/A	12/19/2016	17:30:43.338	0.046898	9018.278385	1.037591	0.440190	190.211639	1.009640	0.034706	144.376935	0.012713	0.833313	2.100402	7.154156	87.529411	4.862745	-5.019608	1.000000	1126.560547	0.003417	1392.049927	0.737368
N/A	12/19/2016	17:31:02.917	0.043272	9056.911324	1.041523	0.438257	190.260254	1.009576	0.035747	143.883748	0.012807	0.832687	2.104923	7.156294	86.117645	4.941176	-5.019608	1.000000	1126.598511	0.003318	1574.268799	0.737244
N/A	12/19/2016	17:31:22.542	0.050288	9088.098708	1.041224	0.451230	190.199860	1.009677	0.034651	144.399122	0.012856	0.833243	2.104996	7.156317	87.529411	4.784314	-5.019608	1.000000	1126.590454	0.003233	1804.598511	0.737396
N/A	12/19/2016	17:31:42.165	0.046769	9054.947263	1.037453	0.449533	190.258759	1.009643	0.034956	144.522216	0.012912	0.833234	2.107009	7.156958	86.823532	4.941176	-5.019608	1.000000	1126.653564	0.003237	1859.138672	0.737703
